date,Cooler,Heater,Drive 1 started,Sync signal from S10-2991 (DOUT1 Cooler),Command Drive speed Drive 1,Actual Speed Drive 1,Current Propotional Coil Pump 1,Pressure Drain filter 1,Pressure B-side Pump 1,Temp Drain Pump 1,Displacement Pump 1,Current Electric motor 1,Pressure A-side Pump 1,Temp Drain line from Hydraulic motor 1 in tank 1,Temp Oil tank 1,Temp Hydraulic out Cooler 1,Temp Hydraulic in Cooler 1,Pressure Hydraulic in Cooler 1,Temp Drain Hydraulic motor 1,Pressure House Hydraulic motor 1,Temp A-side loop Hydraulic motor 1,Pressure Charge Pump 1,Temp C-side loop Hydraulic motor 1,Temp Ambient Outside power unit
2013-09-10 21:01:00,0,0,0,0,0,0,0,19.7346756966,9.0638514282,19.7075071788,0.0600000024,0,0.0290872433,19.2767973861,25.8999996185,14.220667624,12.7894178718,0,15.6599998474,0,15.7922388527,0,15.5343529717,13.3000001907
2013-09-10 21:02:00,0,0,0,0,0,0,0,20.0302047117,9.0730526481,19.7098762285,0.0601166691,0,0.030607848,19.207606311,25.8999996185,14.2153146729,12.7176258315,0,15.6599998474,0,15.7944416324,0,15.5350790141,13.3000001907
2013-09-10 21:03:00,0,0,0,0,0,0,0,20.2152801996,9.064848045,19.6938340643,0.059696669,0,0.0256189738,19.3122285769,25.8766386411,14.2200873914,12.6694905685,0,15.6599998474,0,15.7915960744,0,15.5300562987,13.2998871965
2013-09-10 21:04:00,0,0,0,0,0,0,0,19.5728417702,9.0668534301,19.6897945229,0.0604200024,0,0.0255352711,19.2622611636,25.7266950546,14.2232748967,12.6951229676,0,15.6594839739,0,15.7901010731,0,15.5312015859,13.1920258564
2013-09-10 21:05:00,0,0,0,0,0,0,0,19.8198671811,9.0657578562,19.632838094,0.0598250024,0,0.0277501978,19.2093076387,25.7000007629,14.2185198871,12.6824922213,0,15.5783989819,0,15.7922388527,0,15.5270248626,13.2080877101
2013-09-10 21:06:00,0,0,0,0,0,0,0,19.7321791889,9.0630048544,19.5799999237,0.0613935209,0,0.0279093561,19.19581464,25.7000007629,14.2195998939,12.7899999619,0,15.6598244087,0,15.7891766278,0,15.5298016376,13.3000001907
2013-09-10 21:07:00,0,0,0,0,0,0,0,19.5343691474,9.0722645383,19.5799999237,0.0579481505,0,0.0266427794,19.1863189618,25.7000007629,14.2101048851,12.7899999619,0,15.5474721668,0,15.7894149613,0,15.5291763989,13.3000001907
2013-09-10 21:08:00,0,0,0,0,0,0,0,19.8448682785,9.0732680152,19.5799999237,0.0603111135,0,0.0295434181,19.2056531699,25.7000007629,14.2269686486,12.7897760168,0,15.5394591942,0,15.7870749593,0,15.5275080641,13.2998890797
2013-09-10 21:09:00,0,0,0,0,0,0,0,20.0797799989,9.0703638895,19.5799999237,0.0626444468,0,0.0229785787,19.1910599349,25.7000007629,14.2222998993,12.7061571663,0,15.5380137762,0,15.788286324,0,15.529999733,13.1934447368
2013-09-10 21:10:00,0,0,0,0,0,0,0,19.750562856,9.0754586987,19.5799999237,0.0590944468,0,0.0246845948,19.190803874,25.7000007629,14.2203186497,12.7889948063,0,15.538101066,0,15.7871898584,0,15.52659373,13.1000003815
2013-09-10 21:11:00,0,0,0,0,0,0,0,19.5448613486,9.0795804226,19.5799999237,0.0600907431,0,0.0255357137,19.1897106912,25.7000007629,14.2233248926,12.685214096,0,15.5400170274,0,15.7852985099,0,15.5252027287,13.1000003815
2013-09-10 21:12:00,0,0,0,0,0,0,0,19.7132723113,9.0610596789,19.5799999237,0.0585703727,0,0.0388499997,19.1899995804,25.6883201628,14.2233123982,12.6653252019,0,15.5346573233,0,15.7840761622,0,15.5291451235,13.1000003815
2013-09-10 21:13:00,0,0,0,0,0,0,0,19.8416535801,9.0703020494,19.5266419089,0.0601555579,0,0.027828104,19.191717439,25.6133476546,14.227193653,12.6638320959,0,15.5347965488,0,15.765544534,0,15.4846841886,13.1000003815
2013-09-10 21:14:00,0,0,0,0,0,0,0,19.7744996442,9.0662659685,19.5575245384,0.0578128228,0,0.0344679731,19.192398392,25.61107387,14.224606149,12.7883332937,0,15.5306520886,0,15.7828043415,0,15.5138740946,13.1000003815
2013-09-10 21:15:00,0,0,0,0,0,0,0,19.4337996515,9.0637225696,19.5481994303,0.0598205152,0,0.0244823524,19.1915884707,25.6747466647,14.2174998898,12.7036998859,0,15.5318814375,0,15.6599998474,0,15.5019125273,13.1000003815
2013-09-10 21:16:00,0,0,0,0,0,0,0,19.5651996422,9.0730516683,19.4534169443,0.0596000023,0,0.030835603,19.190144025,25.6133476546,14.2234999042,12.7869666258,0,15.5343472006,0,15.6599998474,0,15.5152039716,13.1000003815
2013-09-10 21:17:00,0,0,0,0,0,0,0,19.6164997578,9.0835576887,19.5199638973,0.0632666691,0,0.0333975584,19.187616245,25.6000003815,14.2240998952,12.78745094,0,15.5393380745,0,15.6599998474,0,15.5204010772,13.0999448257
2013-09-10 21:18:00,0,0,0,0,0,0,0,19.7149773184,9.061908488,19.4759108057,0.0569000023,0,0.0295693575,19.1903245807,25.5766391812,14.2195748931,12.7846297261,0,15.5317803406,0,15.6599998474,0,15.4294882918,13.0467779562
2013-09-10 21:19:00,0,0,0,0,0,0,0,19.5544962518,9.069357224,19.4498287565,0.0607000024,0,0.0278719206,19.1901079138,25.4496723945,14.2189498951,12.6792918101,0,15.5326391292,0,15.6599998474,0,15.3999996185,13.0532224252
2013-09-10 21:20:00,0,0,0,0,0,0,0,19.4275101414,9.077894245,19.4586858695,0.0610083356,0,0.0306471258,19.1896056406,25.5720221327,14.2177998956,12.6719343057,0,15.5317330678,0,15.6599998474,0,15.3999996185,13.0467224005
2013-09-10 21:21:00,0,0,0,0,0,0,0,19.3366815321,9.0660167844,19.4523431447,0.0591250024,0,0.030616666,19.1891657413,25.5766391812,14.2132998888,12.6716221474,0,15.5315853404,0,15.6596129423,0,15.3999996185,13
2013-09-10 21:22:00,0,0,0,0,0,0,0,19.4268996758,9.0820754035,19.4500686982,0.0592888912,0,0.0256467736,19.1903720953,25.4266941648,14.2215499006,12.6663559043,0,15.5288474592,0,15.5509699895,0,15.3999996185,13
2013-09-10 21:23:00,0,0,0,0,0,0,0,19.3855996549,9.0630752634,19.4526067847,0.0597277802,0,0.0246407253,19.1805702558,25.3999996185,14.2191873946,12.6642865895,0,15.5301622331,0,15.6597842585,0,15.3999996185,13
2013-09-10 21:24:00,0,0,0,0,0,0,0,19.6564282912,9.068617211,19.4507764479,0.0529685206,0,0.0265024994,19.1833555376,25.3999996185,14.2166373914,12.6627442943,0,15.5302705665,0,15.5723478448,0,15.3999996185,13
2013-09-10 21:25:00,0,0,0,0,0,0,0,19.4169044654,9.064016167,19.4531306454,0.0613538976,0,0.0333016659,19.1697248909,25.3999996185,14.2175898928,12.6603353316,0,15.5277969533,0,15.5747311375,0,15.3999996185,13
2013-09-10 21:26:00,0,0,0,0,0,0,0,19.4344996514,9.0749627355,19.4501855237,0.0599275886,0,0.0242503328,19.1648028462,25.3999996185,14.2208411551,12.6667008774,0,15.5306858447,0,15.5492664544,0,15.3999996185,13
2013-09-10 21:27:00,0,0,0,0,0,0,0,19.4823330049,9.06382613,19.4499585394,0.0608555579,0,0.0285437136,19.100949502,25.3999996185,14.2180436491,12.6629196913,0,15.5289473511,0,15.5384725474,0,15.3999996185,12.9999444442
2013-09-10 21:28:00,0,0,0,0,0,0,0,19.3783746554,9.0717928763,19.4500720316,0.0607311135,0,0.0261663685,19.0901176958,25.3891106881,14.2222248986,12.6682041115,0,15.5289215574,0,15.5332320875,0,15.3999996185,12.9467775748
2013-09-10 21:29:00,0,0,0,0,0,0,0,19.4395533701,9.0712901759,19.4508664767,0.0600466691,0,0.0219665152,19.1522980106,25.3252950021,14.218459896,12.6711511559,0,15.5299636218,0,15.5513299795,0,15.3997897725,12.9532211022
2013-09-10 21:30:00,0,0,0,0,0,0,0,19.4555711611,9.0603963763,19.4495664756,0.0592111135,0,0.0323083233,19.0599994659,25.3864261204,14.2110648937,12.6630894605,0,15.5243910159,0,15.5327412402,0,15.3087041641,12.9458896241
2013-09-10 21:31:00,0,0,0,0,0,0,0,19.3787742049,9.0733767482,19.4476164738,0.0588222244,0,0.0270025635,19.0599994659,25.3891106881,14.2132998943,12.6639786388,0,15.5065617166,0,15.531688121,0,15.2780063078,12.8999996185
2013-09-10 21:32:00,0,0,0,0,0,0,0,19.3475584811,9.0728426646,19.4492775864,0.0610888913,0,0.032393528,19.1108577941,25.3142215135,14.2159998957,12.6602091279,0,15.4398669497,0,15.5312872341,0,15.2798764544,12.8999996185
2013-09-10 21:33:00,0,0,0,0,0,0,0,19.3824997505,9.0717058642,19.4463632048,0.0604044468,0,0.027471428,19.081724535,25.2999992371,14.2146273919,12.6595935971,0,15.492095778,0,15.5335764028,0,15.2731226775,12.8999996185
2013-09-10 21:34:00,0,0,0,0,0,0,0,19.5583330313,9.0723855933,19.4476715095,0.0619955579,0,0.0247969012,19.0599994659,25.2999992371,14.2116473886,12.6613431819,0,15.3999996185,0,15.5299563996,0,15.2776563088,12.8998885075
2013-09-10 21:35:00,0,0,0,0,0,0,0,19.469499784,9.0658844971,19.4465741368,0.0607777802,0,0.0236280978,19.0599994659,25.2999992371,14.212724897,12.6597088948,0,15.3999996185,0,15.5304330667,0,15.2703714085,12.7934441646
2013-09-10 21:36:00,0,0,0,0,0,0,0,19.3854997423,9.0675448928,19.4494959329,0.0611000024,0,0.0165882331,19.0599994659,25.2999992371,14.2088898897,12.6580374647,0,15.3999996185,0,15.5317330678,0,15.2704622019,12.6999998093
2013-09-10 21:37:00,0,0,0,0,0,0,0,19.3869997501,9.0609299455,19.4195662338,0.0623416691,0,0.032808988,19.0599994659,25.2999992371,14.2165848955,12.6594241326,0,15.3999996185,0,15.529999733,0,15.2698266481,12.6999998093
2013-09-10 21:38:00,0,0,0,0,0,0,0,19.4328997231,9.0763853528,19.4004833143,0.0616916691,0,0.0260523804,19.0599994659,25.2999992371,14.2135248947,12.656935559,0,15.3999996185,0,15.5299455663,0,15.2695666488,12.6999998093
2013-09-10 21:39:00,0,0,0,0,0,0,0,19.4057360727,9.0641906634,19.3199996948,0.0592611135,0,0.0225936503,19.027090947,25.2885103413,14.2108248949,12.6584350312,0,15.3999996185,0,15.5291390841,0,15.2699999809,12.6999998093
2013-09-10 21:40:00,0,0,0,0,0,0,0,19.3883633175,9.067281148,19.3199996948,0.0632472246,0,0.0189800182,18.9633086807,25.2248783433,14.2004748917,12.6597229953,0,15.3999996185,0,15.5302955004,0,15.2693499827,12.6999998093
2013-09-10 21:41:00,0,0,0,0,0,0,0,19.3563997099,9.0672787237,19.3199996948,0.0621116691,0,0.0196719135,19.0599994659,25.2857772319,14.196724885,12.6569722132,0,15.3999996185,0,15.5298604471,0,15.2612823582,12.6999998093
2013-09-10 21:42:00,0,0,0,0,0,0,0,19.4505997774,9.0649666047,19.3199996948,0.0604666691,0,0.0250353684,19.0111115581,25.2885103413,14.2012998814,12.6580374567,0,15.3981155658,0,15.5234636161,0,15.2651241633,12.6999998093
2013-09-10 21:43:00,0,0,0,0,0,0,0,19.4049998283,9.0624507879,19.2601454755,0.0600233357,0,0.0351119044,18.9681485364,25.2139896205,14.1986748926,12.6612458691,0,15.3033128768,0,15.5284108427,0,15.2656763914,12.6999998093
2013-09-10 21:44:00,0,0,0,0,0,0,0,19.3869996707,9.0666504117,19.2292716587,0.0597900024,0,0.0227485392,18.9615645874,25.2000007629,14.1914748891,12.6092652674,0,15.3079444338,0,15.5125005556,0,15.2616440247,12.6999998093
2013-09-10 21:45:00,0,0,0,0,0,0,0,19.3689996878,9.0663521601,19.2034474156,0.0607000024,0,0.0241728884,19.0001507828,25.2000007629,14.1936123971,12.5820485522,0,15.2901097687,0,15.5124349906,0,15.1712566489,12.6999998093
2013-09-10 21:46:00,0,0,0,0,0,0,0,19.3599996885,9.0604787195,19.1953788846,0.0605250024,0,0.0231505742,18.9555601213,25.2000007629,14.18191239,12.6018712248,0,15.2798514303,0,15.5197537807,0,15.1400003433,12.6999998093
2013-09-10 21:47:00,0,0,0,0,0,0,0,19.3824997266,9.0617143659,19.1922652967,0.0605016691,0,0.0256542732,18.9591057541,25.2000007629,14.1850623918,12.5313753956,0,15.272455164,0,15.4888595289,0,15.1400003433,12.7001109203
2013-09-10 21:48:00,0,0,0,0,0,0,0,19.3869997819,9.0676111586,19.1948333148,0.0596733357,0,0.0239883877,18.9571430438,25.2000007629,14.1834873907,12.5424907493,0,15.2774821823,0,15.5113663832,0,15.1400003433,12.8064441522
2013-09-10 21:49:00,0,0,0,0,0,0,0,19.3577496966,9.0622311471,19.1933651389,0.0632000024,0,0.0259067627,18.9320131532,25.2000007629,14.1583548848,12.5304759239,0,15.2737394767,0,15.4002130834,0,15.1400003433,12.7935552756
2013-09-10 21:50:00,0,0,0,0,0,0,0,19.3901497022,9.0751774175,19.1930132194,0.0585000023,0,0.0229074319,18.9217134036,25.2000007629,14.1793698899,12.569173577,0,15.2697882531,0,15.4879695646,0,15.1400003433,12.8065552632
2013-09-10 21:51:00,0,0,0,0,0,0,0,19.3256712228,9.0721328858,19.1913842786,0.0611400024,0,0.0257891656,18.9441948871,25.1770225332,14.1592998854,12.529999733,0,15.2704856939,0,15.3999996185,0,15.1400003433,12.8999996185
2013-09-10 21:52:00,0,0,0,0,0,0,0,19.3889283532,9.0691403129,19.1935154926,0.0621933357,0,0.0183985817,18.9236878189,25.0279782488,14.1681498967,12.529999733,0,15.2702692659,0,15.3999996185,0,15.1400003433,12.8999996185
2013-09-10 21:53:00,0,0,0,0,0,0,0,19.393749694,9.0676349355,19.1945545086,0.0581111134,0,0.0238834854,18.9270692014,25,14.1587748922,12.529999733,0,15.2705664079,0,15.3999996185,0,15.1400003433,12.8999996185
2013-09-10 21:54:00,0,0,0,0,0,0,0,19.3307496985,9.270096171,19.1897287468,0.0601555579,0,0.0326302215,18.9273026784,25,14.1296963171,12.529999733,0,15.2709785496,0,15.3999996185,0,15.1400003433,12.8998885075
2013-09-10 21:55:00,0,0,0,0,0,0,0,19.3779997508,9.3660282224,19.1935168057,0.062929632,0,0.0232606758,18.9272851785,25,14.146153464,12.5296093437,0,15.2694444269,0,15.3999996185,0,15.1400003433,12.7935552756
2013-09-10 21:56:00,0,0,0,0,0,0,0,19.3494996972,9.3532476631,19.1916462485,0.0601037061,0,0.0253726564,18.9263001838,25,14.1349998903,12.4820735903,0,15.2699999809,0,15.3999996185,0,15.1400003433,12.8065552632
2013-09-10 21:57:00,0,0,0,0,0,0,0,19.3434997294,9.3711527955,19.1888199497,0.0600000024,0,0.0278829472,18.9252251895,25,14.1358998831,12.529999733,0,15.2698555369,0,15.3999996185,0,15.1396897098,12.8998885075
2013-09-10 21:58:00,0,0,0,0,0,0,0,19.373499767,9.3584023549,19.1903486548,0.058816669,0,0.0224061115,18.9251716184,25,14.156712391,12.529999733,0,15.2699999809,0,15.3999996185,0,15.0796442567,12.7934441646
2013-09-10 21:59:00,0,0,0,0,0,0,0,19.3239997784,9.3639624734,19.1914295816,0.0617833357,0,0.0233306222,18.9246787639,25,14.1375874015,12.529999733,0,15.2721233083,0,15.3999208309,0,15.1400003433,12.6999998093
2013-09-10 22:00:00,0,0,0,0,0,0,0,19.3239998023,9.373117826,19.189923747,0.0602000024,0,0.0213825392,18.9256301874,25,14.1271248968,12.529999733,0,15.2702599802,0,15.2761454183,0,15.1396466015,12.6999998093
2013-09-10 22:01:00,0,0,0,0,0,0,0,19.3374998093,9.3667323645,19.1928704162,0.0629000024,0,0.024805555,18.9245951929,24.9891110696,14.1528873924,12.529999733,0,15.2691333167,0,15.3999996185,0,15.041185816,12.6999998093
2013-09-10 22:02:00,0,0,0,0,0,0,0,19.2954997487,9.3647809198,19.1899995804,0.0599466691,0,0.0212304593,18.9214109243,24.9251108254,14.1144123932,12.5299071406,0,15.2673999882,0,15.3999575475,0,15.0155684156,12.6999998093
2013-09-10 22:03:00,0,0,0,0,0,0,0,19.3479997052,9.3720562814,19.1893495798,0.0600000024,0,0.0315528729,18.9247751919,24.9857777235,14.1181248848,12.4791758006,0,15.2660642531,0,15.2882420013,0,15.044507689,12.6999998093
2013-09-10 22:04:00,0,0,0,0,0,0,0,19.3487497528,9.3580701178,19.1885912458,0.0597200024,0,0.0300071619,18.9173395176,24.9891110696,14.1349998911,12.529999733,0,15.2667463349,0,15.3969662937,0,15.0385390231,12.6999998093
2013-09-10 22:05:00,0,0,0,0,0,0,0,19.3487497449,9.3691312978,19.189891247,0.0587000023,0,0.0240073023,18.922337705,24.914221895,14.12307489,12.529999733,0,15.2366728011,0,15.3997634702,0,15.0122155263,12.6999998093
2013-09-10 22:06:00,0,0,0,0,0,0,0,19.3149998029,9.3713652989,19.18959333,0.0607466691,0,0.0287563673,18.918740609,24.8999996185,14.132565804,12.5297661307,0,15.2417462283,0,15.2820805406,0,15.0170297461,12.6999998093
2013-09-10 22:07:00,0,0,0,0,0,0,0,19.2204998016,9.3681651588,19.183905825,0.0603351539,0,0.0208969258,18.9212346145,24.8999996185,14.109308983,12.4496335599,0,15.2150872988,0,15.2980806834,0,15.0281830491,12.6999998093
2013-09-10 22:08:00,0,0,0,0,0,0,0,19.2819997893,9.205276425,19.1866447387,0.0596181842,0,0.0271695732,18.8820711839,24.8999996185,14.1225123954,12.529999733,0,15.1531251243,0,15.2769962809,0,15.0156026148,12.6999998093
2013-09-10 22:09:00,0,0,0,0,0,0,0,19.2759998692,9.1046201729,19.1862933632,0.0606416691,0,0.0191018271,18.871717426,24.8999996185,14.1100248909,12.5297410272,0,15.1746608902,0,15.2739228697,0,15.009159871,12.6999998093
2013-09-10 22:10:00,0,0,0,0,0,0,0,19.3802496552,9.0856506045,19.1785620665,0.0598250024,0,0.0247275053,18.7900009155,24.8999996185,14.1158748988,12.4554640656,0,15.1907647408,0,15.2734206785,0,15.0126887035,12.6999998093
2013-09-10 22:11:00,0,0,0,0,0,0,0,19.2467498713,9.0872413762,19.1270268048,0.0593777802,0,0.0246409085,18.7900009155,24.8999996185,14.105907397,12.4239828701,0,15.1400003433,0,15.2702385325,0,15.0121759252,12.6999998093
2013-09-10 22:12:00,0,0,0,0,0,0,0,19.3224997944,9.1593561788,19.1975682234,0.0601555579,0,0.0223980975,18.7900009155,24.8999996185,14.100529882,12.4949754595,0,15.1400003433,0,15.2726827281,0,15.0211861864,12.6999998093
2013-09-10 22:13:00,0,0,0,0,0,0,0,19.2879998366,9.0895642909,19.0801687906,0.0600000024,0,0.021195384,18.7900009155,24.8999996185,14.1230616611,12.5069970193,0,15.1400003433,0,15.2695260239,0,15.0118620229,12.6999998093
2013-09-10 22:14:00,0,0,0,0,0,0,0,19.2879997571,9.0675681174,19.0599994659,0.0600000024,0,0.0274656079,18.8323006884,24.8891106881,14.122131877,12.4080152658,0,15.1400003433,0,15.2702924801,0,15.0174545787,12.6999998093
2013-09-10 22:15:00,0,0,0,0,0,0,0,19.2879997571,9.0635263762,19.0599994659,0.059766669,0,0.0223666662,18.7900009155,24.8142215135,14.1100811344,12.4114367226,0,15.1400003433,0,15.2696533152,0,15.0111648132,12.6999998093
2013-09-10 22:16:00,0,0,0,0,0,0,0,19.284999805,9.0841734829,19.0599994659,0.0610000023,0,0.021784848,18.7490691526,24.7999992371,14.0877498992,12.4097050443,0,15.1397328534,0,15.2715286804,0,15.0099692765,12.6999998093
2013-09-10 22:17:00,0,0,0,0,0,0,0,19.2729996787,9.0675118404,19.0599994659,0.0567000022,0,0.0318895098,18.7407992658,24.7999992371,14.0940873963,12.5010235415,0,15.0687918444,0,15.2708546082,0,15.009958959,12.6999998093
2013-09-10 22:18:00,0,0,0,0,0,0,0,19.1934999943,9.0750758543,19.0599994659,0.0601833357,0,0.0215714739,18.7900009155,24.7999992371,14.099037396,12.4153266399,0,15.0403095148,0,15.270108314,0,15.009783562,12.6999998093
2013-09-10 22:19:00,0,0,0,0,0,0,0,19.3284997304,9.0627212004,19.0599994659,0.0601833357,0,0.0209023805,18.7900009155,24.7999992371,14.0966186478,12.4981040334,0,15.1231024737,0,15.2695666488,0,15.0100182845,12.6999998093
2013-09-10 22:20:00,0,0,0,0,0,0,0,19.1956313225,9.0655031273,19.0599994659,0.0601750024,0,0.0210684519,18.7900009155,24.7999992371,14.0856311493,12.4407997383,0,15.01618312,0,15.269690458,0,15.0097293953,12.6999998093
2013-09-10 22:21:00,0,0,0,0,0,0,0,19.2048683233,9.0770563327,19.0599994659,0.0584958357,0,0.0271499994,18.7570809899,24.7999992371,14.1193248918,12.4972722854,0,15.0329444532,0,15.2677095111,0,15.0084113386,12.6999998093
2013-09-10 22:22:00,0,0,0,0,0,0,0,19.2255623897,9.0904633256,19.0599994659,0.0591625023,0,0.0246589738,18.7109040759,24.7999992371,14.0947998889,12.4066313194,0,15.0285784612,0,15.2699999809,0,15.0101807846,12.6999998093
2013-09-10 22:23:00,0,0,0,0,0,0,0,19.1579374658,9.089999188,19.0599994659,0.0607000024,0,0.0214519226,18.7900009155,24.7999992371,14.096299901,12.5243475001,0,15.0124150022,0,15.2658968674,0,15.0092418949,12.6999998093
2013-09-10 22:24:00,0,0,0,0,0,0,0,19.1956498231,9.3470549631,19.0020984375,0.0600000024,0,0.0303735463,18.7900009155,24.7999992371,14.0862873956,12.403369124,0,15.011024086,0,15.2699864393,0,15.0099352288,12.6999998093
2013-09-10 22:25:00,0,0,0,0,0,0,0,19.2623499203,9.3691164296,18.9333550336,0.059366669,0,0.0276417454,18.7900009155,24.789289018,14.0725623953,12.4339816097,0,15.0178352308,0,15.2666261808,0,15.0018164122,12.6999998093
2013-09-10 22:26:00,0,0,0,0,0,0,0,19.2264998754,9.3563456811,18.9332255717,0.0601166691,0,0.0222360509,18.7900009155,24.7148775851,14.1039948926,12.407653392,0,15.0100191555,0,15.2463181827,0,15.0067689851,12.7000280578
2013-09-10 22:27:00,0,0,0,0,0,0,0,19.2024998824,9.3702379489,18.9390705735,0.0596500024,0,0.0187328557,18.7565625659,24.7000007629,14.070492399,12.4328542378,0,15.0095002284,0,15.2687314158,0,14.960530777,12.8049714606
2013-09-10 22:28:00,0,0,0,0,0,0,0,19.1380000273,9.3535148917,18.9255916648,0.0578166689,0,0.0192644485,18.7131558348,24.7000007629,14.0739573944,12.4149255043,0,15.0126002312,0,15.2498853009,0,14.9914776126,12.8999996185
2013-09-10 22:29:00,0,0,0,0,0,0,0,19.2709471443,9.3681696588,18.9302642534,0.0587833356,0,0.0238158149,18.7884842475,24.7000007629,14.0697049077,12.4342260064,0,15.0139002323,0,15.2659073679,0,14.9813835309,12.8999996185
2013-09-10 22:30:00,0,0,0,0,0,0,0,19.231552542,9.3444525875,18.9254701882,0.0606066691,0,0.0203439355,18.7427875214,24.7000007629,14.0834748888,12.5283947992,0,15.0116773909,0,15.1821915225,0,14.9579573279,12.8999996185
2013-09-10 22:31:00,0,0,0,0,0,0,0,19.2046427961,9.3769348257,18.9305970357,0.059626669,0,0.0184702536,18.6679987181,24.7000007629,14.0679498982,12.4473549016,0,15.0122849752,0,15.2038571381,0,14.9570628465,12.8999996185
2013-09-10 22:32:00,0,0,0,0,0,0,0,19.1591071662,9.3714867397,18.925180059,0.0600000024,0,0.0188216433,18.7004580355,24.6782229021,14.0614248975,12.4446102885,0,15.0127804834,0,15.1400003433,0,14.9584107728,12.8999996185
2013-09-10 22:33:00,0,0,0,0,0,0,0,19.1912499666,9.3213181551,18.9260634408,0.0602800024,0,0.0183216037,18.6467990332,24.5502224138,14.0593998965,12.4086564204,0,15.0086138,0,15.1400003433,0,14.8800001144,12.8998885075
2013-09-10 22:34:00,0,0,0,0,0,0,0,19.0107023841,9.341484884,18.9269201804,0.0594607431,0,0.0145863054,18.6688696978,24.6497783491,14.0793498906,12.5297210628,0,15.0094111659,0,15.1400003433,0,14.8800001144,12.7935534541
2013-09-10 22:35:00,0,0,0,0,0,0,0,19.2736971905,9.3670155514,18.9257441867,0.0576259282,0,0.0216925443,18.6539377402,24.528444553,14.0646332288,12.4625540709,0,15.015968416,0,15.1400003433,0,14.8800001144,12.8048904196
2013-09-10 22:36:00,0,0,0,0,0,0,0,19.2153367796,9.3735634465,18.9244961934,0.0603629653,0,0.0240247126,18.6709947435,24.5,14.0575998974,12.4267707406,0,15.009882047,0,15.1400003433,0,14.8800001144,12.8999996185
2013-09-10 22:37:00,0,0,0,0,0,0,0,19.0524131673,9.3636604437,18.9265151826,0.0596370394,0,0.0225525248,18.655463531,24.5,14.0636467604,12.4401954512,0,15.0101085623,0,15.1400003433,0,14.8800001144,12.8999718408
2013-09-10 22:38:00,0,0,0,0,0,0,0,19.1633500862,9.3565603208,18.9257351868,0.0598444468,0,0.0201731141,18.6594483006,24.5,14.0782155255,12.4217306573,0,15.0101085623,0,15.1400003433,0,14.8800001144,12.7966941615
2013-09-10 22:39:00,0,0,0,0,0,0,0,19.1870240591,9.3259375679,18.9280376744,0.0601555579,0,0.0251098914,18.6639971009,24.5,14.0611998995,12.492010883,0,15.0098268954,0,15.1400003433,0,14.8800001144,12.6999998093
2013-09-10 22:40:00,0,0,0,0,0,0,0,19.1407254634,9.369998883,18.9247751919,0.0582333357,0,0.0271694373,18.6601211716,24.5,14.0640123916,12.4738348102,0,15.0108235629,0,15.1396451518,0,14.8797726427,12.6999998093
2013-09-10 22:41:00,0,0,0,0,0,0,0,19.1507499377,9.370985801,18.9242314449,0.0608484872,0,0.0272515232,18.6597299675,24.5,14.086924896,12.4072933198,0,15.0100002289,0,15.0760419648,0,14.7974608467,12.6999998093
2013-09-10 22:42:00,0,0,0,0,0,0,0,19.0884999593,9.3302333854,18.9258064364,0.0609015175,0,0.0256889605,18.6602883013,24.5,14.0601798941,12.4222952012,0,15.0102168957,0,15.0171098796,0,14.8800001144,12.6999998093
2013-09-10 22:43:00,0,0,0,0,0,0,0,19.1824001185,9.3541733428,18.9245501932,0.0601166691,0,0.0229670185,18.6595508007,24.5,14.040544905,12.4032573085,0,15.0095939785,0,15.0279677501,0,14.879787696,12.6999859205
2013-09-10 22:44:00,0,0,0,0,0,0,0,19.1275999709,9.3146058745,18.9242617332,0.0602333357,0,0.0238572229,18.6597841342,24.4891110696,14.0568927581,12.4045127476,0,15.0095398118,0,15.0320922857,0,14.8578155996,12.6483614513
2013-09-10 22:45:00,0,0,0,0,0,0,0,19.1379998596,9.367032584,18.9251161517,0.0607000024,0,0.0202450028,18.6601091345,24.4249323184,14.040262046,12.401985855,0,15.0082197925,0,15.0246890125,0,14.8213636431,12.6524859568
2013-09-10 22:46:00,0,0,0,0,0,0,0,19.0190216601,9.3602935339,18.9151227438,0.0591333357,0,0.0260572689,18.6639730268,24.4748262446,14.0498415763,12.4071471316,0,15.0071584389,0,15.0191400837,0,14.8798912366,12.6999998093
2013-09-10 22:47:00,0,0,0,0,0,0,0,19.0954784227,9.3160563376,18.9000253248,0.0600000024,0,0.0315275634,18.6591702448,24.4144629505,14.0340198971,12.4090984186,0,15.0016312873,0,15.0161955728,0,14.7556575806,12.6999998093
2013-09-10 22:48:00,0,0,0,0,0,0,0,18.9669996844,9.3183277241,18.8463584404,0.0602074098,0,0.0262722321,18.6600008011,24.3999996185,14.0197249063,12.4035430155,0,15.0086913842,0,15.0193813602,0,14.8079379203,12.6999998093
2013-09-10 22:49:00,0,0,0,0,0,0,0,19.1724997732,9.3721050869,18.864705187,0.060192595,0,0.0180874447,18.6600008011,24.3999996185,14.0088082417,12.4051893083,0,15.0084113386,0,15.0128592704,0,14.7548432617,12.6999998093
2013-09-10 22:50:00,0,0,0,0,0,0,0,18.9742855333,9.354686419,18.8679651552,0.058766669,0,0.0188855189,18.6594127053,24.3999996185,14.0049499011,12.4181355607,0,15.002666384,0,15.0166082208,0,14.791095375,12.6999998093
